Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2013,NOV,STATE,36,6,TOTAL,66411000.00
2013,NOV,STATE,39,6,TOTAL,17006000.00
2013,NOV,STATE,,6,TOTAL,126537000.00
2013,NOV,STATE,42,6,TOTAL,31946000.00
2013,NOV,STATE,46,6,TOTAL,21950000.00
2013,NOV,STATE,50,6,TOTAL,9536000.00
2013,NOV,STATE,55,6,TOTAL,238755000.00
2013,OCT,STATE,6,6,TOTAL,197353000.00
2013,OCT,STATE,16,6,TOTAL,71813000.00
2013,OCT,STATE,17,6,TOTAL,5643000.00
2013,OCT,STATE,19,6,TOTAL,21795000.00
2013,OCT,STATE,27,6,TOTAL,55235000.00
2013,OCT,STATE,35,6,TOTAL,66152000.00
2013,OCT,STATE,36,6,TOTAL,68296000.00
2013,OCT,STATE,39,6,TOTAL,17300000.00
2013,OCT,STATE,,6,TOTAL,133028000.00
2013,OCT,STATE,42,6,TOTAL,38649000.00
2013,OCT,STATE,46,6,TOTAL,22815000.00
2013,OCT,STATE,50,6,TOTAL,9514000.00
2013,OCT,STATE,55,6,TOTAL,247178000.00
2013,SEP,STATE,6,6,TOTAL,185695000.00
2013,SEP,STATE,16,6,TOTAL,72797000.00
2013,SEP,STATE,17,6,TOTAL,5234000.00
2013,SEP,STATE,19,6,TOTAL,19422000.00
2013,SEP,STATE,27,6,TOTAL,51007000.00
2013,SEP,STATE,35,6,TOTAL,56772000.00
2013,SEP,STATE,36,6,TOTAL,71371000.00
2013,SEP,STATE,39,6,TOTAL,15861000.00
2013,SEP,STATE,,6,TOTAL,121125000.00
2013,SEP,STATE,42,6,TOTAL,34104000.00
2013,SEP,STATE,46,6,TOTAL,22069000.00
2013,SEP,STATE,50,6,TOTAL,9787000.00
2013,SEP,STATE,55,6,TOTAL,233941000.00
2013,YEAR,STATE,6,6,TOTAL,2312895000.00
2013,YEAR,STATE,16,6,TOTAL,871640000.00
2013,YEAR,STATE,17,6,TOTAL,65134000.00
2013,YEAR,STATE,19,6,TOTAL,267249000.00
2013,YEAR,STATE,27,6,TOTAL,661293000.00
2013,YEAR,STATE,34,6,TOTAL, (D)
2013,YEAR,STATE,35,6,TOTAL,751280000.00
2013,YEAR,STATE,36,6,TOTAL,777355000.00
2013,YEAR,STATE,39,6,TOTAL,196415000.00
2013,YEAR,STATE,,6,TOTAL,1523297000.00
2013,YEAR,STATE,42,6,TOTAL,426985000.00
2013,YEAR,STATE,46,6,TOTAL,264899000.00
2013,YEAR,STATE,50,6,TOTAL,127346000.00
2013,YEAR,STATE,55,6,TOTAL,2855881000.00
2012,APR,STATE,6,6,TOTAL,189012000.00
2012,APR,STATE,16,6,TOTAL,70422000.00
2012,APR,STATE,17,6,TOTAL,5948000.00
2012,APR,STATE,19,6,TOTAL,22786000.00
2012,APR,STATE,27,6,TOTAL,53960000.00
2012,APR,STATE,35,6,TOTAL,63006000.00
2012,APR,STATE,36,6,TOTAL,57989000.00
2012,APR,STATE,39,6,TOTAL,16758000.00
2012,APR,STATE,,6,TOTAL,125193000.00
2012,APR,STATE,42,6,TOTAL,35439000.00
2012,APR,STATE,46,6,TOTAL,21424000.00
2012,APR,STATE,50,6,TOTAL,10369000.00
2012,APR,STATE,55,6,TOTAL,226219000.00
2012,AUG,STATE,6,6,TOTAL,179971000.00
2012,AUG,STATE,16,6,TOTAL,71191000.00
2012,AUG,STATE,17,6,TOTAL,6158000.00
2012,AUG,STATE,19,6,TOTAL,19993000.00
2012,AUG,STATE,27,6,TOTAL,50828000.00
2012,AUG,STATE,35,6,TOTAL,58379000.00
2012,AUG,STATE,36,6,TOTAL,62639000.00
2012,AUG,STATE,39,6,TOTAL,16429000.00
2012,AUG,STATE,,6,TOTAL,119403000.00
2012,AUG,STATE,42,6,TOTAL,33129000.00
2012,AUG,STATE,46,6,TOTAL,22101000.00
2012,AUG,STATE,50,6,TOTAL,11034000.00
2012,AUG,STATE,55,6,TOTAL,239994000.00
2012,DEC,STATE,6,6,TOTAL,194926000.00
2012,DEC,STATE,16,6,TOTAL,75529000.00
2012,DEC,STATE,17,6,TOTAL,6298000.00
2012,DEC,STATE,19,6,TOTAL,23382000.00
2012,DEC,STATE,27,6,TOTAL,57500000.00
2012,DEC,STATE,35,6,TOTAL,64216000.00
2012,DEC,STATE,36,6,TOTAL,67123000.00
2012,DEC,STATE,39,6,TOTAL,17004000.00
2012,DEC,STATE,,6,TOTAL,131116000.00
2012,DEC,STATE,42,6,TOTAL,35802000.00
2012,DEC,STATE,46,6,TOTAL,22662000.00
2012,DEC,STATE,50,6,TOTAL,11091000.00
2012,DEC,STATE,55,6,TOTAL,244541000.00
2012,FEB,STATE,6,6,TOTAL,184813000.00
2012,FEB,STATE,16,6,TOTAL,62688000.00
2012,FEB,STATE,17,6,TOTAL,4869000.00
2012,FEB,STATE,19,6,TOTAL,19480000.00
2012,FEB,STATE,27,6,TOTAL,51111000.00
2012,FEB,STATE,35,6,TOTAL,58926000.00
2012,FEB,STATE,36,6,TOTAL,57518000.00
2012,FEB,STATE,39,6,TOTAL,16155000.00
2012,FEB,STATE,,6,TOTAL,122006000.00
2012,FEB,STATE,42,6,TOTAL,33323000.00
2012,FEB,STATE,46,6,TOTAL,22489000.00
2012,FEB,STATE,50,6,TOTAL,10176000.00
2012,FEB,STATE,55,6,TOTAL,217001000.00
2012,JAN,STATE,6,6,TOTAL,196289000.00
2012,JAN,STATE,16,6,TOTAL,71332000.00
2012,JAN,STATE,17,6,TOTAL,4943000.00
2012,JAN,STATE,19,6,TOTAL,21042000.00
2012,JAN,STATE,27,6,TOTAL,52172000.00
2012,JAN,STATE,35,6,TOTAL,64702000.00
2012,JAN,STATE,36,6,TOTAL,61381000.00
2012,JAN,STATE,39,6,TOTAL,17738000.00
2012,JAN,STATE,,6,TOTAL,125527000.00
2012,JAN,STATE,42,6,TOTAL,35315000.00
2012,JAN,STATE,46,6,TOTAL,23696000.00
2012,JAN,STATE,50,6,TOTAL,10940000.00
2012,JAN,STATE,55,6,TOTAL,226696000.00
2012,JUL,STATE,6,6,TOTAL,185624000.00
2012,JUL,STATE,16,6,TOTAL,72928000.00
2012,JUL,STATE,17,6,TOTAL,5862000.00
2012,JUL,STATE,19,6,TOTAL,20041000.00
2012,JUL,STATE,27,6,TOTAL,48936000.00
2012,JUL,STATE,35,6,TOTAL,58034000.00
2012,JUL,STATE,36,6,TOTAL,59546000.00
2012,JUL,STATE,39,6,TOTAL,16130000.00
2012,JUL,STATE,,6,TOTAL,129432000.00
2012,JUL,STATE,42,6,TOTAL,31096000.00
2012,JUL,STATE,46,6,TOTAL,20430000.00
2012,JUL,STATE,50,6,TOTAL,10237000.00
2012,JUL,STATE,55,6,TOTAL,224342000.00
2012,JUN,STATE,6,6,TOTAL,183617000.00
2012,JUN,STATE,16,6,TOTAL,74723000.00
2012,JUN,STATE,17,6,TOTAL,6170000.00
2012,JUN,STATE,19,6,TOTAL,22249000.00
2012,JUN,STATE,27,6,TOTAL,51115000.00
2012,JUN,STATE,35,6,TOTAL,60475000.00
2012,JUN,STATE,36,6,TOTAL,62543000.00
2012,JUN,STATE,39,6,TOTAL,15037000.00
2012,JUN,STATE,,6,TOTAL,128217000.00
2012,JUN,STATE,42,6,TOTAL,35214000.00
2012,JUN,STATE,46,6,TOTAL,19831000.00
2012,JUN,STATE,50,6,TOTAL,10373000.00
2012,JUN,STATE,55,6,TOTAL,231684000.00
2012,MAR,STATE,6,6,TOTAL,199046000.00
2012,MAR,STATE,16,6,TOTAL,76139000.00
2012,MAR,STATE,17,6,TOTAL,5403000.00
2012,MAR,STATE,19,6,TOTAL,22243000.00
2012,MAR,STATE,27,6,TOTAL,55003000.00
2012,MAR,STATE,35,6,TOTAL,64058000.00
2012,MAR,STATE,36,6,TOTAL,70597000.00
2012,MAR,STATE,39,6,TOTAL,17667000.00
2012,MAR,STATE,,6,TOTAL,133544000.00
2012,MAR,STATE,42,6,TOTAL,35580000.00
2012,MAR,STATE,46,6,TOTAL,22667000.00
2012,MAR,STATE,50,6,TOTAL,10539000.00
2012,MAR,STATE,55,6,TOTAL,243160000.00
2012,MAY,STATE,6,6,TOTAL,194103000.00
2012,MAY,STATE,16,6,TOTAL,70789000.00
2012,MAY,STATE,17,6,TOTAL,6203000.00
2012,MAY,STATE,19,6,TOTAL,22889000.00
2012,MAY,STATE,27,6,TOTAL,54131000.00
2012,MAY,STATE,35,6,TOTAL,65655000.00
2012,MAY,STATE,36,6,TOTAL,57840000.00
2012,MAY,STATE,39,6,TOTAL,16284000.00
2012,MAY,STATE,,6,TOTAL,130737000.00
2012,MAY,STATE,42,6,TOTAL,35057000.00
2012,MAY,STATE,46,6,TOTAL,21477000.00
2012,MAY,STATE,50,6,TOTAL,9070000.00
2012,MAY,STATE,55,6,TOTAL,233958000.00
2012,NOV,STATE,6,6,TOTAL,185056000.00
2012,NOV,STATE,16,6,TOTAL,69927000.00
2012,NOV,STATE,17,6,TOTAL,5344000.00
2012,NOV,STATE,19,6,TOTAL,21565000.00
2012,NOV,STATE,27,6,TOTAL,52120000.00
2012,NOV,STATE,35,6,TOTAL,65008000.00
2012,NOV,STATE,36,6,TOTAL,64445000.00
2012,NOV,STATE,39,6,TOTAL,16468000.00
2012,NOV,STATE,,6,TOTAL,131628000.00
2012,NOV,STATE,42,6,TOTAL,32258000.00
2012,NOV,STATE,46,6,TOTAL,22723000.00
2012,NOV,STATE,50,6,TOTAL,12204000.00
2012,NOV,STATE,55,6,TOTAL,235505000.00
2012,OCT,STATE,6,6,TOTAL,184104000.00
2012,OCT,STATE,16,6,TOTAL,74512000.00
2012,OCT,STATE,17,6,TOTAL,6230000.00
2012,OCT,STATE,19,6,TOTAL,21608000.00
2012,OCT,STATE,27,6,TOTAL,51748000.00
2012,OCT,STATE,35,6,TOTAL,64605000.00
2012,OCT,STATE,36,6,TOTAL,67767000.00
2012,OCT,STATE,39,6,TOTAL,17461000.00
2012,OCT,STATE,,6,TOTAL,135771000.00
2012,OCT,STATE,42,6,TOTAL,32325000.00
2012,OCT,STATE,46,6,TOTAL,23718000.00
2012,OCT,STATE,50,6,TOTAL,11803000.00
2012,OCT,STATE,55,6,TOTAL,238730000.00
2012,SEP,STATE,6,6,TOTAL,170179000.00
2012,SEP,STATE,16,6,TOTAL,74316000.00
2012,SEP,STATE,17,6,TOTAL,5686000.00
2012,SEP,STATE,19,6,TOTAL,19363000.00
2012,SEP,STATE,27,6,TOTAL,47970000.00
2012,SEP,STATE,35,6,TOTAL,60816000.00
2012,SEP,STATE,36,6,TOTAL,61094000.00
2012,SEP,STATE,39,6,TOTAL,15777000.00
2012,SEP,STATE,,6,TOTAL,124402000.00
2012,SEP,STATE,42,6,TOTAL,30838000.00
2012,SEP,STATE,46,6,TOTAL,22080000.00
2012,SEP,STATE,50,6,TOTAL,9935000.00
2012,SEP,STATE,55,6,TOTAL,228135000.00
2012,YEAR,STATE,6,6,TOTAL,2246740000.00
2012,YEAR,STATE,16,6,TOTAL,864496000.00
2012,YEAR,STATE,17,6,TOTAL,69114000.00
2012,YEAR,STATE,19,6,TOTAL,256641000.00
2012,YEAR,STATE,27,6,TOTAL,626594000.00
2012,YEAR,STATE,35,6,TOTAL,747880000.00
2012,YEAR,STATE,36,6,TOTAL,750482000.00
2012,YEAR,STATE,39,6,TOTAL,198908000.00
2012,YEAR,STATE,,6,TOTAL,1536976000.00
2012,YEAR,STATE,42,6,TOTAL,405376000.00
2012,YEAR,STATE,46,6,TOTAL,265298000.00
2012,YEAR,STATE,50,6,TOTAL,127771000.00
2012,YEAR,STATE,55,6,TOTAL,2789965000.00
2011,APR,STATE,6,6,TOTAL,183716000.00
2011,APR,STATE,16,6,TOTAL,70699000.00
2011,APR,STATE,17,6,TOTAL,5735000.00
2011,APR,STATE,19,6,TOTAL,20579000.00
2011,APR,STATE,27,6,TOTAL,52544000.00
2011,APR,STATE,35,6,TOTAL,62895000.00
2011,APR,STATE,36,6,TOTAL,61358000.00
2011,APR,STATE,39,6,TOTAL,16577000.00
2011,APR,STATE,,6,TOTAL,123592000.00
2011,APR,STATE,42,6,TOTAL,35467000.00
2011,APR,STATE,46,6,TOTAL,22177000.00
2011,APR,STATE,50,6,TOTAL,10018000.00
2011,APR,STATE,55,6,TOTAL,217966000.00
2011,AUG,STATE,6,6,TOTAL,187175000.00
2011,AUG,STATE,16,6,TOTAL,68528000.00
2011,AUG,STATE,17,6,TOTAL,5842000.00
2011,AUG,STATE,19,6,TOTAL,18990000.00
2011,AUG,STATE,27,6,TOTAL,46663000.00
2011,AUG,STATE,35,6,TOTAL,56146000.00
2011,AUG,STATE,36,6,TOTAL,64194000.00
2011,AUG,STATE,39,6,TOTAL,17193000.00
2011,AUG,STATE,,6,TOTAL,111794000.00
2011,AUG,STATE,42,6,TOTAL,35659000.00
2011,AUG,STATE,46,6,TOTAL,22245000.00
2011,AUG,STATE,50,6,TOTAL,10650000.00
2011,AUG,STATE,55,6,TOTAL,216781000.00
2011,DEC,STATE,6,6,TOTAL,195627000.00
2011,DEC,STATE,16,6,TOTAL,75693000.00
2011,DEC,STATE,17,6,TOTAL,5039000.00
2011,DEC,STATE,19,6,TOTAL,22307000.00
2011,DEC,STATE,27,6,TOTAL,52107000.00
2011,DEC,STATE,35,6,TOTAL,64647000.00
2011,DEC,STATE,36,6,TOTAL,68299000.00
2011,DEC,STATE,39,6,TOTAL,16084000.00
2011,DEC,STATE,,6,TOTAL,130719000.00
2011,DEC,STATE,42,6,TOTAL,35006000.00
2011,DEC,STATE,46,6,TOTAL,23382000.00
2011,DEC,STATE,50,6,TOTAL,10114000.00
2011,DEC,STATE,55,6,TOTAL,231606000.00
2011,FEB,STATE,6,6,TOTAL,172256000.00
2011,FEB,STATE,16,6,TOTAL,61102000.00
2011,FEB,STATE,17,6,TOTAL,4777000.00
2011,FEB,STATE,19,6,TOTAL,18658000.00
2011,FEB,STATE,27,6,TOTAL,47635000.00
2011,FEB,STATE,35,6,TOTAL,58858000.00
2011,FEB,STATE,36,6,TOTAL,54528000.00
2011,FEB,STATE,39,6,TOTAL,15799000.00
2011,FEB,STATE,,6,TOTAL,110315000.00
2011,FEB,STATE,42,6,TOTAL,30961000.00
2011,FEB,STATE,46,6,TOTAL,20152000.00
2011,FEB,STATE,50,6,TOTAL,8735000.00
2011,FEB,STATE,55,6,TOTAL,200832000.00
2011,JAN,STATE,6,6,TOTAL,188939000.00
2011,JAN,STATE,16,6,TOTAL,68452000.00
2011,JAN,STATE,17,6,TOTAL,5868000.00
2011,JAN,STATE,19,6,TOTAL,20878000.00
2011,JAN,STATE,27,6,TOTAL,53688000.00
2011,JAN,STATE,35,6,TOTAL,68333000.00
2011,JAN,STATE,36,6,TOTAL,56300000.00
2011,JAN,STATE,39,6,TOTAL,17557000.00
2011,JAN,STATE,,6,TOTAL,119263000.00
2011,JAN,STATE,42,6,TOTAL,34604000.00
2011,JAN,STATE,46,6,TOTAL,23034000.00
2011,JAN,STATE,50,6,TOTAL,9936000.00
2011,JAN,STATE,55,6,TOTAL,216653000.00
2011,JUL,STATE,6,6,TOTAL,183285000.00
2011,JUL,STATE,16,6,TOTAL,70588000.00
2011,JUL,STATE,17,6,TOTAL,5450000.00
2011,JUL,STATE,19,6,TOTAL,18852000.00
2011,JUL,STATE,27,6,TOTAL,48439000.00
2011,JUL,STATE,35,6,TOTAL,60936000.00
2011,JUL,STATE,36,6,TOTAL,57140000.00
2011,JUL,STATE,39,6,TOTAL,15782000.00
2011,JUL,STATE,,6,TOTAL,123765000.00
2011,JUL,STATE,42,6,TOTAL,33224000.00
2011,JUL,STATE,46,6,TOTAL,21416000.00
2011,JUL,STATE,50,6,TOTAL,9806000.00
2011,JUL,STATE,55,6,TOTAL,206196000.00
2011,JUN,STATE,6,6,TOTAL,184970000.00
2011,JUN,STATE,16,6,TOTAL,73217000.00
2011,JUN,STATE,17,6,TOTAL,5971000.00
2011,JUN,STATE,19,6,TOTAL,20378000.00
2011,JUN,STATE,27,6,TOTAL,51671000.00
2011,JUN,STATE,35,6,TOTAL,62013000.00
2011,JUN,STATE,36,6,TOTAL,55652000.00
2011,JUN,STATE,39,6,TOTAL,17103000.00
2011,JUN,STATE,,6,TOTAL,127962000.00
2011,JUN,STATE,42,6,TOTAL,34602000.00
2011,JUN,STATE,46,6,TOTAL,22924000.00
2011,JUN,STATE,50,6,TOTAL,9906000.00
2011,JUN,STATE,55,6,TOTAL,222680000.00
2011,MAR,STATE,6,6,TOTAL,193074000.00
2011,MAR,STATE,16,6,TOTAL,73354000.00
2011,MAR,STATE,17,6,TOTAL,5331000.00
2011,MAR,STATE,19,6,TOTAL,21188000.00
2011,MAR,STATE,27,6,TOTAL,53528000.00
2011,MAR,STATE,35,6,TOTAL,65613000.00
2011,MAR,STATE,36,6,TOTAL,58306000.00
2011,MAR,STATE,39,6,TOTAL,18185000.00
2011,MAR,STATE,,6,TOTAL,126195000.00
2011,MAR,STATE,42,6,TOTAL,35272000.00
2011,MAR,STATE,46,6,TOTAL,22416000.00
2011,MAR,STATE,50,6,TOTAL,10408000.00
2011,MAR,STATE,55,6,TOTAL,229343000.00
2011,MAY,STATE,6,6,TOTAL,196889000.00
2011,MAY,STATE,16,6,TOTAL,70825000.00
2011,MAY,STATE,17,6,TOTAL,6165000.00
2011,MAY,STATE,19,6,TOTAL,20757000.00
2011,MAY,STATE,27,6,TOTAL,55346000.00
2011,MAY,STATE,35,6,TOTAL,63340000.00
2011,MAY,STATE,36,6,TOTAL,60242000.00
2011,MAY,STATE,39,6,TOTAL,17806000.00
2011,MAY,STATE,,6,TOTAL,126696000.00
2011,MAY,STATE,42,6,TOTAL,36975000.00
2011,MAY,STATE,46,6,TOTAL,23790000.00
2011,MAY,STATE,50,6,TOTAL,10188000.00
2011,MAY,STATE,55,6,TOTAL,223315000.00
2011,NOV,STATE,6,6,TOTAL,188747000.00
2011,NOV,STATE,16,6,TOTAL,69662000.00
2011,NOV,STATE,17,6,TOTAL,5212000.00
2011,NOV,STATE,19,6,TOTAL,19602000.00
2011,NOV,STATE,27,6,TOTAL,47024000.00
2011,NOV,STATE,35,6,TOTAL,63012000.00
2011,NOV,STATE,36,6,TOTAL,63633000.00
2011,NOV,STATE,39,6,TOTAL,16128000.00
2011,NOV,STATE,,6,TOTAL,127768000.00
2011,NOV,STATE,42,6,TOTAL,34951000.00
2011,NOV,STATE,46,6,TOTAL,23740000.00
2011,NOV,STATE,50,6,TOTAL,11052000.00
2011,NOV,STATE,55,6,TOTAL,225101000.00
2011,OCT,STATE,6,6,TOTAL,189393000.00
2011,OCT,STATE,16,6,TOTAL,70247000.00
2011,OCT,STATE,17,6,TOTAL,5291000.00
2011,OCT,STATE,19,6,TOTAL,20572000.00
2011,OCT,STATE,27,6,TOTAL,47740000.00
2011,OCT,STATE,35,6,TOTAL,61743000.00
2011,OCT,STATE,36,6,TOTAL,65008000.00
2011,OCT,STATE,39,6,TOTAL,17126000.00
2011,OCT,STATE,,6,TOTAL,131829000.00
2011,OCT,STATE,42,6,TOTAL,32604000.00
2011,OCT,STATE,46,6,TOTAL,23745000.00
2011,OCT,STATE,50,6,TOTAL,10766000.00
2011,OCT,STATE,55,6,TOTAL,223083000.00
2011,SEP,STATE,6,6,TOTAL,180980000.00
2011,SEP,STATE,16,6,TOTAL,69793000.00
2011,SEP,STATE,17,6,TOTAL,5154000.00
2011,SEP,STATE,19,6,TOTAL,18532000.00
2011,SEP,STATE,27,6,TOTAL,46729000.00
2011,SEP,STATE,35,6,TOTAL,56147000.00
2011,SEP,STATE,36,6,TOTAL,64279000.00
2011,SEP,STATE,39,6,TOTAL,16237000.00
2011,SEP,STATE,,6,TOTAL,122627000.00
2011,SEP,STATE,42,6,TOTAL,32569000.00
2011,SEP,STATE,46,6,TOTAL,22924000.00
2011,SEP,STATE,50,6,TOTAL,10417000.00
2011,SEP,STATE,55,6,TOTAL,221492000.00
2011,YEAR,STATE,6,6,TOTAL,2245051000.00
2011,YEAR,STATE,16,6,TOTAL,842160000.00
2011,YEAR,STATE,17,6,TOTAL,65835000.00
2011,YEAR,STATE,19,6,TOTAL,241293000.00
2011,YEAR,STATE,27,6,TOTAL,603114000.00
2011,YEAR,STATE,35,6,TOTAL,743683000.00
2011,YEAR,STATE,36,6,TOTAL,728939000.00
2011,YEAR,STATE,39,6,TOTAL,201577000.00
2011,YEAR,STATE,,6,TOTAL,1482471000.00
2011,YEAR,STATE,42,6,TOTAL,411894000.00
2011,YEAR,STATE,46,6,TOTAL,271945000.00
2011,YEAR,STATE,50,6,TOTAL,121996000.00
2011,YEAR,STATE,55,6,TOTAL,2635048000.00
2010,APR,STATE,6,6,TOTAL,180642000.00
2010,APR,STATE,16,6,TOTAL,70760000.00
2010,APR,STATE,17,6,TOTAL,6679000.00
2010,APR,STATE,19,6,TOTAL,20826000.00
2010,APR,STATE,27,6,TOTAL,53739000.00
2010,APR,STATE,35,6,TOTAL,61308000.00
2010,APR,STATE,36,6,TOTAL,59189000.00
2010,APR,STATE,39,6,TOTAL,17069000.00
2010,APR,STATE,,6,TOTAL,115309000.00
2010,APR,STATE,42,6,TOTAL,34221000.00
2010,APR,STATE,46,6,TOTAL,17555000.00
2010,APR,STATE,50,6,TOTAL,9700000.00
2010,APR,STATE,55,6,TOTAL,217073000.00
2010,AUG,STATE,6,6,TOTAL,190066000.00
2010,AUG,STATE,16,6,TOTAL,73330000.00
2010,AUG,STATE,17,6,TOTAL,5719000.00
2010,AUG,STATE,19,6,TOTAL,18574000.00
2010,AUG,STATE,27,6,TOTAL,47545000.00
2010,AUG,STATE,35,6,TOTAL,59148000.00
2010,AUG,STATE,36,6,TOTAL,62375000.00
2010,AUG,STATE,39,6,TOTAL,17392000.00
2010,AUG,STATE,,6,TOTAL,114148000.00
2010,AUG,STATE,42,6,TOTAL,35711000.00
2010,AUG,STATE,46,6,TOTAL,20373000.00
2010,AUG,STATE,50,6,TOTAL,8863000.00
2010,AUG,STATE,55,6,TOTAL,217459000.00
2010,DEC,STATE,6,6,TOTAL,190335000.00
2010,DEC,STATE,16,6,TOTAL,74674000.00
2010,DEC,STATE,17,6,TOTAL,6953000.00
2010,DEC,STATE,19,6,TOTAL,21309000.00
2010,DEC,STATE,27,6,TOTAL,53119000.00
2010,DEC,STATE,35,6,TOTAL,66528000.00
2010,DEC,STATE,36,6,TOTAL,64794000.00
2010,DEC,STATE,39,6,TOTAL,18168000.00
2010,DEC,STATE,,6,TOTAL,121258000.00
2010,DEC,STATE,42,6,TOTAL,34914000.00
2010,DEC,STATE,46,6,TOTAL,23012000.00
2010,DEC,STATE,50,6,TOTAL,10543000.00
2010,DEC,STATE,55,6,TOTAL,222357000.00
2010,FEB,STATE,6,6,TOTAL,161791000.00
2010,FEB,STATE,16,6,TOTAL,61636000.00
2010,FEB,STATE,17,6,TOTAL,6515000.00
2010,FEB,STATE,19,6,TOTAL,18859000.00
2010,FEB,STATE,27,6,TOTAL,50282000.00
2010,FEB,STATE,35,6,TOTAL,50003000.00
2010,FEB,STATE,36,6,TOTAL,55772000.00
2010,FEB,STATE,39,6,TOTAL,15325000.00
2010,FEB,STATE,,6,TOTAL,102219000.00
2010,FEB,STATE,42,6,TOTAL,32638000.00
2010,FEB,STATE,46,6,TOTAL,16136000.00
2010,FEB,STATE,50,6,TOTAL,8839000.00
2010,FEB,STATE,55,6,TOTAL,198237000.00
2010,JAN,STATE,6,6,TOTAL,175542000.00
2010,JAN,STATE,16,6,TOTAL,69017000.00
2010,JAN,STATE,17,6,TOTAL,6547000.00
2010,JAN,STATE,19,6,TOTAL,19716000.00
2010,JAN,STATE,27,6,TOTAL,54368000.00
2010,JAN,STATE,35,6,TOTAL,54591000.00
2010,JAN,STATE,36,6,TOTAL,58856000.00
2010,JAN,STATE,39,6,TOTAL,17218000.00
2010,JAN,STATE,,6,TOTAL,110444000.00
2010,JAN,STATE,42,6,TOTAL,33637000.00
2010,JAN,STATE,46,6,TOTAL,19626000.00
2010,JAN,STATE,50,6,TOTAL,9532000.00
2010,JAN,STATE,55,6,TOTAL,213032000.00
2010,JUL,STATE,6,6,TOTAL,188466000.00
2010,JUL,STATE,16,6,TOTAL,72502000.00
2010,JUL,STATE,17,6,TOTAL,6271000.00
2010,JUL,STATE,19,6,TOTAL,20720000.00
2010,JUL,STATE,27,6,TOTAL,53000000.00
2010,JUL,STATE,35,6,TOTAL,59746000.00
2010,JUL,STATE,36,6,TOTAL,58568000.00
2010,JUL,STATE,39,6,TOTAL,17354000.00
2010,JUL,STATE,,6,TOTAL,118042000.00
2010,JUL,STATE,42,6,TOTAL,35661000.00
2010,JUL,STATE,46,6,TOTAL,20378000.00
2010,JUL,STATE,50,6,TOTAL,9052000.00
2010,JUL,STATE,55,6,TOTAL,217479000.00
2010,JUN,STATE,6,6,TOTAL,181720000.00
2010,JUN,STATE,16,6,TOTAL,69978000.00
2010,JUN,STATE,17,6,TOTAL,6412000.00
2010,JUN,STATE,19,6,TOTAL,21088000.00
2010,JUN,STATE,27,6,TOTAL,54355000.00
2010,JUN,STATE,35,6,TOTAL,59926000.00
2010,JUN,STATE,36,6,TOTAL,62325000.00
2010,JUN,STATE,39,6,TOTAL,17465000.00
2010,JUN,STATE,,6,TOTAL,117014000.00
2010,JUN,STATE,42,6,TOTAL,35660000.00
2010,JUN,STATE,46,6,TOTAL,20996000.00
2010,JUN,STATE,50,6,TOTAL,8533000.00
2010,JUN,STATE,55,6,TOTAL,227088000.00
2010,MAR,STATE,6,6,TOTAL,186835000.00
2010,MAR,STATE,16,6,TOTAL,72477000.00
2010,MAR,STATE,17,6,TOTAL,7312000.00
2010,MAR,STATE,19,6,TOTAL,20428000.00
2010,MAR,STATE,27,6,TOTAL,55393000.00
2010,MAR,STATE,35,6,TOTAL,61804000.00
2010,MAR,STATE,36,6,TOTAL,64681000.00
2010,MAR,STATE,39,6,TOTAL,17077000.00
2010,MAR,STATE,,6,TOTAL,117627000.00
2010,MAR,STATE,42,6,TOTAL,37592000.00
2010,MAR,STATE,46,6,TOTAL,18312000.00
2010,MAR,STATE,50,6,TOTAL,9828000.00
2010,MAR,STATE,55,6,TOTAL,225122000.00
2010,MAY,STATE,6,6,TOTAL,184081000.00
2010,MAY,STATE,16,6,TOTAL,69449000.00
2010,MAY,STATE,17,6,TOTAL,6488000.00
2010,MAY,STATE,19,6,TOTAL,20942000.00
2010,MAY,STATE,27,6,TOTAL,55000000.00
2010,MAY,STATE,35,6,TOTAL,61821000.00
2010,MAY,STATE,36,6,TOTAL,58349000.00
2010,MAY,STATE,39,6,TOTAL,17135000.00
2010,MAY,STATE,,6,TOTAL,118106000.00
2010,MAY,STATE,42,6,TOTAL,34917000.00
2010,MAY,STATE,46,6,TOTAL,18239000.00
2010,MAY,STATE,50,6,TOTAL,8437000.00
2010,MAY,STATE,55,6,TOTAL,227912000.00
2010,NOV,STATE,6,6,TOTAL,189030000.00
2010,NOV,STATE,16,6,TOTAL,70721000.00
2010,NOV,STATE,17,6,TOTAL,6691000.00
2010,NOV,STATE,19,6,TOTAL,19571000.00
2010,NOV,STATE,27,6,TOTAL,48673000.00
2010,NOV,STATE,35,6,TOTAL,66271000.00
2010,NOV,STATE,36,6,TOTAL,67323000.00
2010,NOV,STATE,39,6,TOTAL,17565000.00
2010,NOV,STATE,,6,TOTAL,120325000.00
2010,NOV,STATE,42,6,TOTAL,34148000.00
2010,NOV,STATE,46,6,TOTAL,20974000.00
2010,NOV,STATE,50,6,TOTAL,9860000.00
2010,NOV,STATE,55,6,TOTAL,212817000.00
2010,OCT,STATE,6,6,TOTAL,182832000.00
2010,OCT,STATE,16,6,TOTAL,72665000.00
2010,OCT,STATE,17,6,TOTAL,6269000.00
